SCHM_CODE|DEL_FLG|SCHM_DESC|SYST_GEN_ACCT_NUM_FLG|ACCT_PREFIX|NEXT_ACCT_NUM_PREFIX|ACCT_OPN_FORM_NAME|ACCT_CLS_FORM_NAME|INT_PAID_BACID|INT_COLL_BACID|SERV_CHRG_BACID|TURNOVER_FREQ_TYPE|TURNOVER_FREQ_WEEK_NUM|TURNOVER_FREQ_WEEK_DAY|TURNOVER_FREQ_START_DD|TURNOVER_HLDY_STAT|TURNOVER_RCRE_DATE|GL_SUB_HEAD_CODE|TRAN_RPT_CODE_FLG|TRAN_REF_NUM_FLG|CHQ_ALWD_FLG|ACCT_TURNOVER_DET_FLG|SCHM_SUPR_USER_ID|TOT_MOD_TIMES|SERV_CHRG_COLL_FLG|BACK_DATE_TRAN_EXCP_CODE|VAL_DATE_TRAN_EXCP_CODE|INVALID_INSTRMNT_EXCP_CODE|STALE_INSTRMNT_EXCP_CODE|ACCT_FREZ_EXCP_CODE|ACCT_IN_DR_BAL_EXCP_CODE|ACCT_IN_CR_BAL_EXCP_CODE|CHQ_STOP_EXCP_CODE|CHQ_CAUTN_EXCP_CODE|CHQ_NOT_ISSU_EXCP_CODE|INVALID_RPT_CODE_EXCP_CODE|CLG_TRAN_EXCP_CODE|CASH_TRAN_EXCP_CODE|XFER_TRAN_EXCP_CODE|EMP_OWN_ACCT_EXCP_CODE|OVERRIDE_DEF_EXCP_CODE|INTROD_NOT_CUST_EXCP_CODE|INTROD_NEW_CUST_EXCP_CODE|CHQ_NOT_ALWD_EXCP_CODE|SI_PRE_FIX_CHRG_EXCP_CODE|DR_AGAINST_CC_EXCP_CODE|CLS_PEND_INT_EXCP_CODE|CLS_PEND_SI_EXCP_CODE|CLS_PEND_CC_EXCP_CODE|CLS_PEND_CHQ_EXCP_CODE|ACCT_OPN_MATRIX_EXCP_CODE|MEMO_PAD_EXISTS_EXCP_CODE|SANCT_LIM_EXP_EXCP_CODE|SANCT_EXCEED_LIM_EXCP_CODE|LIAB_EXCEED_GROUP_LIM_EXCP|ACCT_MAINT_FORM_NAME|OFTI_SCHM_RTN_NAME|MINOR_CHQ_ISSU_EXCP_CODE|NEW_ACCT_DURATION|DORM_ACCT_CRITERIA|MIN_POSTING_WORKCLASS|SCHM_TYPE|INT_PAID_FLG|INT_COLL_FLG|STAFF_SCHM_FLG|NRE_SCHM_FLG|MERGE_INT_PTRAN_FLG|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|MICR_CHQ_CHRG_BACID|INSUFF_AVAIL_BAL_EXCP_CODE|FD_CR_BACID|FD_DR_BACID|FX_TRAN_FLG|STP_CR_DR_IND|FCNR_FLG|INT_PANDL_BACID|PARKING_BACID|INT_PAID_COLL_CRNCY_FLG|CASH_WD_WO_CHQ_EXCP_CODE|ACCT_NAME_CHANGED_EXCP_CODE|XFER_IN_INT_DETAILS_FLG|ACCT_REFERENCE_EXCP_CODE|DR_OPER_ACCT_IF_NO_BAL_FLG|INT_DR_CUST_DIFF_EXCP_CODE|INT_CR_CUST_DIFF_EXCP_CODE|ISO_USER_TOD_GRNT_EXCP_CODE|ISO_AUTO_TOD_GRNT_EXCP_CODE|INTER_SOL_CLOSURE_ALWD_FLG|LEVY_TAX_PCNT_1|LEVY_TAX_PCNT_2|LEVY_TAX_PCNT_3|LEVY_TAX_DESC_1|LEVY_TAX_DESC_2|LEVY_TAX_DESC_3|LEVY_TAX_BACID_1|LEVY_TAX_BACID_2|LEVY_TAX_BACID_3|LEVY_TAX_MERGE_PTRAN_FLG|PEG_INT_FOR_AC_FLG|MOD_OF_PEG_INT_ALLOWED_FLG|PEG_REVIEW_PREF_FROM_CUST|DFLT_INT_PAR_CHNG_EXCP_CODE|CLS_PEND_REVERSAL_EXCP_CODE|CHQ_ISSUED_ACK_EXCP_CODE|ACCT_CLOSURE_CHRG_DAYS|ACCT_CLOSURE_CHRG_MNTHS|ACCT_MAINT_PERIOD|MIN_COMMIT_CHRG_UTIL_PCNT|COMMIT_CALC_METHOD|INACTIVE_ACCT_CHRG_DAYS|INACTIVE_ACCT_CHRG_MNTHS|DORMANT_ACCT_CHRG_DAYS|DORMANT_ACCT_CHRG_MNTHS|PARTITION_MANDATORY_FLG|BOOK_TRAN_SCRIPT|INTCALC_TRAN_SCRIPT|ADVANCE_INT_BACID|TDS_PARKING_BACID|PENAL_PANDL_BACID|DFLT_CLG_TRAN_CODE|DFLT_INST_TYPE|CHQ_UNUSABLE_EXCP_CODE|INT_PANDL_BACID_CR|INT_PANDL_BACID_DR|BEL_MIN_BAL_EXCP_CODE|PEN_CHRG_NCALC_EXCP_CODE|INT_FREQ_TYPE_CR|INT_FREQ_WEEK_NUM_CR|INT_FREQ_WEEK_DAY_CR|INT_FREQ_START_DD_CR|INT_FREQ_HLDY_STAT_CR|INT_FREQ_TYPE_DR|INT_FREQ_WEEK_NUM_DR|INT_FREQ_WEEK_DAY_DR|INT_FREQ_START_DD_DR|INT_FREQ_HLDY_STAT_DR|PD_GL_SUB_HEAD_CODE|PD_INT_CALC_EXCP_CODE|PD_DR_TRAN_EXCP_CODE|LIM_LEVEL_INT_FLG|EEFC_FLG|TS_CNT|CS_SCHM_MESG1|CS_SCHM_MESG2|PS_FREQ_TYPE|PS_FREQ_WEEK_NUM|PS_FREQ_WEEK_DAY|PS_FREQ_START_DD|PS_FREQ_HLDY_STAT|AUTO_RENEWAL_PERIOD_FLG|PRODUCT_GROUP|PRINCIPAL_LOSSLINE_BACID|RECOVER_LOSSLINE_BACID|CHRGE_OFF_BACID|DEALER_CONTR_BACID|INT_WAIVER_BACID|DAILY_COMP_INT_FLG|QIS_INT_FLG|STOCK_INT_FLG|UNVERIFIED_SPP_EXCP_CODE|OVDU_INT_PAID_BACID|OVDU_INT_PANDL_BACID_CR|COMP_DATE_FLG|DISC_RATE_FLG|START_DATE|END_DATE|SET_ID|CS_SCHM_NATL_MESG1|CS_SCHM_NATL_MESG2|STP_DR_INT_RECALC|STP_CR_INT_RECALC|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|REPRICING_FREQ_MNTHS|REPRICING_FREQ_DAYS|REPRICING_YEAR_IND|FLOAT_INT_TBL_CODE|REPRICING_EXCP_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|SCRIPT_VALUE_DATE_EXCP_CODE|CUST_MIN_AGE|CUST_MAX_AGE|AGE_RANGE_EXCP_CODE|SCHM_SHORT_NAME|PREF_LANG_CODE|PREF_LANG_SCHM_DESC|PREF_LANG_SCHM_SHORT_NAME|TENOR_IND_FLG|RULE_CODE|SECURED_FLG|LOOKBACK_PERD_FOR_PASTDUE|BANK_ID|NEGATIVE_LIEN_EXCP_CODE|CHQ_REJECT_EXCP_CODE|PEN_COLL_FLG|SYN_AGENT_SCHEME|PEN_COLL_BACID|PRODUCT_CONCEPT|ACCT_LINKED_INVT_ID_EXCP_CODE|PENAL_INT_COLL_BACID|PAST_DUE_INT_COLL_BACID|PAST_DUE_PENAL_INT_COLL_BACID|SCHM_NATURE|PS_FREQ_CAL_BASE|ADDITIONAL_CAL_BASE|INT_FREQ_CAL_BASE_CR|INT_FREQ_CAL_BASE_DR|MUD_POOL_PROD_FLG|ALT1_SCHM_SHORT_NAME|ALT1_SCHM_DESC|PRODUCT_SRL_NUM|PRODUCT_ID|ISLAMIC_PRODUCT_TYPE|PRODUCT_TYPE|INT_COMPOUNDING_FRQ_CR|INT_COMPOUNDING_REST_FLG_CR|DISC_RATE_FLG_CR|KONFORMNA_FLG|OVERIDE_DEF_MIN_BAL_PARAM_EXCP|CHQ_PROV_BY_BANK_FLG|PRODUCT_CODE|INT_FREQ_MONTHS_DR|INT_FREQ_DAYS_DR
SAMRD|N|SAMRIDHI TERM LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030058SAMRD||||0|0||||N|N|N|N||17||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|02126|2017-11-18 12:41:13.0|2013-02-06 21:24:37.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130059SAMRD|||||411060058SAMRD|||||0|0||||0|0||14725|GC4|GD4||N|18|||||0|0||||149990058SAMRD|420190003|147250001SAMRD||411069998||||||||N|2013-01-15 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|60||SAMRD||||||N|0|01||||N|162050058SAMRD||||162080058SAMRD|162130058SAMRD|N||00|||||||||O||||N||||0|0
ALWRF|N|AGRI TERM LOAN WRF|Y|80|ACNUM|lafe3201|lafe3250||162030060ALWRF||||0|0||||N|N|N|N||23||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||C1685|02126|2019-09-24 16:09:46.0|2013-02-13 14:02:49.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130061ALWRF|||||411060060ALWRF|||||0|0||||0|0||14727|GC4|GD4||N|24|||||0|0||||149990060ALWRF|420190003|147270001ALWRF||411069998||||||||N|2012-12-21 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|65||ALWRF||AGRI TERM LOAN WRF|ALWRF|||Y|0|01||||N|162050060ALWRF|AG|||162080060ALWRF|162130060ALWRF|N||00|||||||||O||||N||||0|0
SCFFD|N|GAIN4SURE FIXED DEP. SENIOR CITIZEN FFD SCHEME|Y|70|ACNUM|tdfe3201|tdfe3250|253220149SCFFD|||||0|0||||N|N|N|N||6|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|02089|02089|2014-04-16 10:32:00.0|2013-03-09 18:01:08.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020074SCFFD||||||0|0||||0|0||||||N|7|||||0|0||O|||||||N|N|N||253220150SCFFD|311030074SCFFD|||2013-03-10 00:00:00.0|2014-04-16 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|60|100|GF5|SCFFD||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
CVRTL|N|COMMERCIAL VEHICLE TERM LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030062CVRTL||||0|0||||N|N|N|N||12||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|02126|2017-11-18 11:42:39.0|2013-03-12 12:16:45.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130063CVRTL|||||411060062CVRTL|||||0|0||||0|0||14729|GC4|GD4||N|13|||||0|0||||149990062CVRTL|420190003|147290001CVRTL||411069998||||||||N|2013-03-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|60||CVRTL|||AUTO LOAN|||Y|0|01||||N|162050062CVRTL||||162080062CVRTL|162130062CVRTL|N||00|||||||||A||||N||||0|0
TRMLN|N|COMMERCIAL TERM LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030063TRMLN||||0|0||||N|N|N|N||13||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|02126|2017-11-18 14:35:10.0|2013-03-13 16:10:38.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130064TRMLN|||||411060063TRMLN|||||0|0||||0|0||14730|GC4|GD4||N|14|||||0|0||||149990063TRMLN|420190003|147300001TRMLN||411069998||||||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|60||TRMLN||||||N|0|01||||N|162050063TRMLN||||162080063TRMLN|162130063TRMLN|N||00|||||||||O||||N||||0|0
CWEXB|N|EXCEED EXTRA CURRENT ACCOUNT|Y|40|ACNUM|odfe3201|odfe3250||162020047CAEXB|424020020|M||0|1|N|||N|N|Y|Y||25|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|08677|02089|2017-01-06 11:47:35.0|2013-03-14 21:22:49.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120031CAEXB|29|CHQ|||411050046CAEXB||GB6|||0|0||M||0|31|P|14627|GC6|GD4|N|N|26|||M||0|31|P||GENER|149970053CAEXB|420190001|146270001CAEXB||||N|N|CR3||||N|1900-01-01 00:00:00.0|2017-01-06 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CWEXB|INFENG|EXCEED EXTRA CURRENT ACCOUNT||||N|180|01|GG4||||162040045CAEXB||||162070043CAEXB|162120045CAEXB|N||00|||||||||||||||Y||0|0
CAHSG|N|CURRENT HOME SAVER GENERAL|Y|40|ACNUM|sbfe3201|sbfe3250||162020049CAHSG|424020020|M||0|1|N|||N|N|Y|Y||14|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|||GY1|GO2|GP2|GA2|sbff0001|SB_ofti_schm_rtn|CC3|6|0|011|SBA|N|Y|N|N|Y|02309|02126|2015-12-15 16:43:08.0|2013-04-17 16:47:16.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|||0|0||0||0|0|0|0||||||411120033CAHSG|29|CHQ|||411050048CAHSG||GB6|||0|0||||0|0||14569|GC6|GD4|N|N|15|||M||0|31|P||GENER|149970055CAHSG|420190001|145690001CAHSG||||N|N|CR3||||N|2013-04-22 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CAHSG|INFENG|HOME SAVER CURRENT ACCOUNT|||||0|01|GG4||||162040047CAHSG||||162070045CAHSG|162120047CAHSG|N||00|||||||||||||||Y||0|0
EASYH|N|EASY HOME LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030064EASYH||||0|0||||N|N|N|N||26||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||C1685|02126|2019-09-24 15:53:23.0|2013-04-17 18:35:28.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130065EASYH|||||411060064EASYH|||||0|0||||0|0||14731|GC4|GD4||N|27|||||0|0||||149990064EASYH|420190003|147310001EASYH||411069998||||||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|70||EASYH|||HOME LOAN|||Y|0|01||||N|162050064EASYH||||162080064EASYH|162130064EASYH|N||00|||||||||M||||N||||0|0
CACLN|N|CURRENT GENERAL - CLONE|N|40||odfe3201|odfe3250||162020013||M||0|1|N|||N|N|N|Y||13|N|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|02505|02089|2016-06-24 11:02:32.0|2013-01-21 22:36:47.0||GB3|||Y|B|N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|6||0||0|0|0|0||||||411120027|29|CHQ|||411050013||GB6|||0|0||M||0|31|P|14562|GC6|GD4|N|N|14|||M||0|31|P||GENER|149970013|420190001|140620001|||M|N|N|CR3|||M|N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CACLN|INFENG|||||N|180|01|GG4||||162020013||||162070018|162120023|N||00|||||||||||||||Y||0|0
CACMS|N|CURRENT ACCOUNT - CASH MANAGEMENT SERVICES|Y|40|ACNUM|odfe3201|odfe3250||||M||0|1|N|||N|N|N|Y||2|N|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3|GM3|GK3||CH3|GH6|||CA3||CJ3|CK3|CL3|CM3|CN3||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|0|0|011|ODA|N|N|N|N|N|02695|02089|2014-01-11 13:34:46.0|2013-01-30 20:42:03.0||GB3|||Y||N|||A|GQ3|GD2||GR3|Y|GG2|GH2|GS3|GT3|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0|||||||||CQ3|||IM1||||0|0||||0|0|||||N|N|3|||||0|0||||||||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CACMS|INFENG|||||N|180|01|||||||||||N||00|||||||||||||||N||0|0
ALSTK|N|KCC TERM LOAN|Y|80|ACNUM|lafe3201|lafe3250||162030059ALSTK||||0|0||||N|N|N|N||14||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|02126|2018-07-17 12:39:36.0|2013-02-13 14:49:03.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130060ALSTK|||||411060059ALSTK|||||0|0||||0|0||14726|GC4|GD4||N|15|||||0|0||||149990059ALSTK|420190003|147260001ALSTK||411069998||||||||N|2012-12-21 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||18|65||ALSTK||STL AGRI LOANS SECURED BY STOCKS||||Y|0|01||||N|162050059ALSTK|AG|||162080059ALSTK|162130059ALSTK|N||00|||||||||O||||N||||0|0
VISTA|N|VISTAAR LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030061VISTA||||0|0||||N|N|N|N||19||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||07296|02244|2017-11-18 14:37:54.0|2013-02-27 16:22:40.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130062VISTA|||||411060061VISTA|||||0|0||||0|0||14728|GC4|GD4||N|20|||||0|0||||149990061VISTA|420190003|147280001VISTA||411069998||||||||N|2012-10-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|60||VISTA||||||N|0|01||||N|162050061VISTA||||162080061VISTA|162130061VISTA|N||00|||||||||O||||N||||0|0
CAFFD|N|GAIN4SURE FIXED DEP. CURRENT ACCOUNT FFD SCHEME|Y|70|ACNUM|tdfe3201|tdfe3250|253220145CAFFD|||||0|0||||N|N|N|N||6|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|02089|02089|2014-04-16 10:31:43.0|2013-03-09 14:37:09.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020072CAFFD||||||0|0||||0|0||||||N|7|||||0|0||O|||||||N|N|N||253220146CAFFD|311030072CAFFD|||2013-03-10 00:00:00.0|2014-04-16 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|GF5|CAFFD||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
SAFFD|N|GAIN4SURE FIXED DEP. SAVING ACCOUNT FFD SCHEME|Y|70|ACNUM|tdfe3201|tdfe3250|253220147SBFFD|||||0|0||||N|N|N|N||5|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|02089|02089|2014-04-16 10:31:56.0|2013-03-09 17:49:20.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020073SBFFD||||||0|0||||0|0||||||N|6|||||0|0||O|||||||N|N|N||253220148SBFFD|311030073SBFFD|||2013-03-10 00:00:00.0|2014-04-16 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|GF5|SAFFD||||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
CAEXB|N|EXCEED EXTRA CURRENT ACCOUNT|Y|40|ACNUM|odfe3201|odfe3250||162020047CAEXB|424020020|M||0|1|N|||N|N|Y|Y||112|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|11521|02089|2019-08-17 15:24:51.0|2013-03-14 21:00:56.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120031CAEXB|29|CHQ|||411050046CAEXB||GB6|||0|0||M||0|31|P|14627|GC6|GD4|N|N|113|||M||0|31|P||GENER|149970053CAEXB|420190001|146270001CAEXB||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CAEXB|INFENG|EXCEED EXTRA CURRENT ACCOUNT||||N|180|01|GG4||||162040045CAEXB||||162070043CAEXB|162120045CAEXB|N||00|||N||||||||||||Y||0|0
CAEXM|N|EXCEED EXPRESS CURRENT ACCOUNT|Y|40|ACNUM|odfe3201|odfe3250||162020048CAEXM|424020020|M||0|1|N|||N|N|Y|Y||60|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|07727|02089|2019-01-09 11:40:40.0|2013-03-14 21:12:22.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120032CAEXM|29|CHQ|||411050047CAEXM||GB6|||0|0||M||0|31|P|14628|GC6|GD4|N|N|61|||M||0|31|P||GENER|149970054CAEXM|420190001|146280001CAEXM||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CAEXM|INFENG|EXCEED EXPRESS CURRENT ACCOUNT||||N|180|01|GG4||||162040046CAEXM||||162070044CAEXM|162120046CAEXM|N||00|||N||||||||||||Y||0|0
CWEXM|N|EXCEED EXPRESS CURRENT ACCOUNT|Y|40|ACNUM|odfe3201|odfe3250||162020048CAEXM|424020020|M||0|1|N|||N|N|Y|Y||20|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||||CH2|GH5||CG2|CA2||CJ3|CK3|CL3|CM3|CN1||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn|CC3|6|0|011|ODA|N|Y|N|N|Y|08677|02089|2017-01-06 11:44:35.0|2013-03-14 21:24:48.0||GB3|||Y||N|||A|GQ2|GD2||GR3|Y|GG2|GH2|GS2|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120032CAEXM|29|CHQ|||411050047CAEXM||GB6|||0|0||M||0|31|P|14628|GC6|GD4|N|N|21|||M||0|31|P||GENER|149970054CAEXM|420190001|146280001CAEXM||||N|N|CR3||||N|1900-01-01 00:00:00.0|2017-01-06 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0||CWEXM|INFENG|EXCEED EXPRESS CURRENT ACCOUNT||||N|180|01|GG4||||162040046CAEXM||||162070044CAEXM|162120046CAEXM|N||00|||||||||||||||Y||0|0
LAPOD|N|SECURED BUSINESS DROPDOWN OVERDRAFT|Y|60|ACNUM|odfe3201|odfe3250||162020052ODLAP|424020020|M||0|31|P|||N|N|Y|Y||39|Y|GI3|GJ2||GE3|GF3|||CD3||CB3|||||CH3||||||CJ3|CK3|CL2|CM3|CN2||GY1|GO2|GP2|GA2|odff0001|SB_ofti_schm_rtn||0|0|011|ODA|N|Y|N|N|N|C1685|02126|2019-09-24 15:58:19.0|2013-07-10 15:56:01.0||GB3|||N||N|||A|GQ1|GD2||GR3|Y|GG2|GH2|GS2|GT2|N|0|0|0||||||||Y|Y|N|GZ2|CO3||0|6||99.99||0|0|0|0||||||411120036ODLAP|29|CHQ|CQ3||411050051ODLAP|||||0|0||M||0|31|P|14571|GC4|GD4|N|N|40|||M||0|31|N||GENER|149970057ODLAP|420190001|145710001ODLAP|||N|N|N|CR3||||N|2013-07-11 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0||18|70|GF6|LAPOD|INFENG|||||Y|180|01|GG5||||162040050ODLAP|OD|||162070047ODLAP|162120049ODLAP|N||00|||||||||||||||Y||0|0
LRDCL|N|LEASE RENT DISCOUNTING COMM LOAN|Y|90|ACNUM|lafe3201|lafe3250||162030065LRDCL||||0|0||||N|N|N|N||10||GI3|GJ2|||GF3||GV2||||||GK1||||||||||||||GY1||GP2|GA2|laff0005|LA_ofti_schm_rtn||0|0|011|CLA||Y|N|N||11791|02126|2019-02-28 18:22:20.0|2013-08-20 12:31:38.0|||||N||N|||A||GD1||GR2||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130066LRDCL|||||411060065LRDCL|||||0|0||||0|0||14987|GC4|GD5||N|11|||||0|0||||149990065LRDCL|420190003|149870001LRDCL||411069998||||||||N|2012-12-14 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||0|0||LRDCL|INFENG||||||0|01||||N|162050065LRDCL||||162080065LRDCL|162130065LRDCL|N||00|||||||||||||||||0|0
HLSST|N|HOUSING LOAN  SPECIAL STRUCTURE|Y|80|ACNUM|lafe3201|lafe3250||162030039HLGEN||||0|0||||N|N|N|N||18||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||07296|02126|2018-10-19 19:00:57.0|2013-08-30 11:34:49.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130039HLGEN|||||411060039HLGEN|||||0|0||||0|0||14708|GC4|GD4||N|19|||||0|0||||149990039HLGEN|420190003|147080001HLGEN||411069998||||||||N|2012-12-14 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|6|0|A||IK2|0|0||18|70||HLSST|||HOME LOAN|||Y|0|01||||N|162050039HLGEN||||162080039HLGEN|162130039HLGEN|N||00|||||||||M||||N||||0|0
