ACID|ENTITY_CRE_FLG|DEL_FLG|CHRGE_OFF_DATE|CHRGE_OFF_PRINCIPAL|PENDING_INTEREST|PRINCIPAL_RECOVERY|INTEREST_RECOVERY|DATE_NON_ACCRUE|INT_SUSPENSE_AMT|PENAL_INT_SUSPENSE_AMT|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|REASON_CODE|ACCRUED_INT_RECOVERY|WAIVED_ACCRUED_AMT|COLLATERAL_VALUE|CHARGE_OFF_TYPE|MODE_OF_OPER|PROVISION_AMT|DEFERRED_INT_AMT|HLDY_PERD_INT_AMT|EMICAP_DEFERRED_INT|CHRGOFF_NONPASTDUE_FLG|BANK_ID|ACCRUED_PENAL_INT_RECOVERY|PENAL_INT_RECOVERY|COLL_INT_RECOVERY|COLL_PENAL_INT_RECOVERY
011857528|Y|N||0|0|0|0||0.19|0|SYSTEM|2012-12-15 09:06:29.0|SYSTEM|2012-12-15 09:06:29.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011857529|Y|N||0|0|0|0||0.19|0|SYSTEM|2012-12-15 09:06:29.0|SYSTEM|2012-12-15 09:06:29.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011857531|Y|N||0|0|0|0||6,545.44|831.72|C10102|2019-08-23 03:32:02.0|SYSTEM|2012-12-15 09:06:29.0|2,499||0|0|0|||0|0|0|0||01|0|0|0|0
011857532|Y|N||0|0|0|0||-0.14|0|C10102|2019-08-23 03:32:02.0|SYSTEM|2012-12-15 09:06:30.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011857533|Y|N||0|0|0|0||-0.13|0|C10102|2019-08-23 03:32:02.0|SYSTEM|2012-12-15 09:06:30.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011857534|Y|N||0|0|0|0||131,807.48|1,386.35|C10102|2019-08-23 03:32:02.0|SYSTEM|2012-12-15 09:06:30.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011857535|Y|N||0|0|0|0||-0.13|0|C10102|2019-08-23 03:32:02.0|SYSTEM|2012-12-15 09:06:30.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011857536|Y|N|2016-07-27 00:00:00.0|43,553.18|25,058|43,553.18|0||25,058|0.91|07954|2016-07-27 19:27:34.0|SYSTEM|2012-12-15 09:06:30.0|14|2|0|0|33,000|F|C|0|0|0|0||01|0|0|40,742.24|0
011857537|Y|N||0|0|0|0||2,631.96|0|03019|2014-03-29 16:54:10.0|SYSTEM|2012-12-15 09:06:30.0|1||0|0|0|||0|0|0|0||01|0|0|11,249.03|0
011857538|Y|N||0|0|0|0||0|0|00964|2018-03-27 12:05:45.0|SYSTEM|2012-12-15 09:06:30.0|1,990||0|0|0|||0|0|0|0||01|0|0|27,859.5|0
011857553|Y|N|2019-08-20 00:00:00.0|35,193|0|35,193|0||0|-4.93|09575|2019-08-20 18:23:58.0|SYSTEM|2012-12-15 09:06:30.0|2,503|2|0|0|48,000|F|C|0|0|0|0||01|0|0|55,248.6|0
011857557|Y|N|2019-08-20 00:00:00.0|30,031.74|0|30,031.74|0||0|11.41|09575|2019-08-20 18:23:13.0|SYSTEM|2012-12-15 09:06:30.0|2,503|2|0|0|45,000|F|C|0|0|0|0||01|0|0|34,569.88|0
011857588|Y|N|2012-06-26 00:00:00.0|0|0|0|0||0|0|SYSTEM|2012-12-15 09:06:31.0|SYSTEM|2012-12-15 09:06:31.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011857598|Y|N||0|0|0|0||271,802.05|-5.6|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:06:32.0|2,505||0|0|0|||0|0|0|0||01|0|0|367,959.38|0
011857621|Y|N|2016-07-27 00:00:00.0|2,459.83|0|2,459.83|0||0|-0.26|07954|2016-07-27 18:09:36.0|SYSTEM|2012-12-15 09:06:33.0|432||0|0|25,000|F|C|0|0|0|0||01|0|0|3,893.83|0
011857623|Y|N|2016-07-27 00:00:00.0|754.29|986|754.29|0||986|1.73|07954|2016-07-27 18:29:02.0|SYSTEM|2012-12-15 09:06:33.0|491|2|0|0|25,000|F|C|0|0|0|0||01|0|0|931.14|0
011857625|Y|N||0|0|0|0||10,949.6|59.82|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:06:33.0|2,451||0|0|0|||0|0|0|0||01|0|0|0|0
011857636|Y|N||0|0|0|0||0|0|04907|2014-05-05 15:10:11.0|SYSTEM|2012-12-15 09:06:33.0|514||0|0|0|||0|0|0|0||01|0|0|12,928.56|1,832
011857714|Y|N||0|0|0|0||20.76|0.5|C0165|2013-05-02 00:09:35.0|SYSTEM|2012-12-15 09:06:36.0|146||0|0|0|||0|0|0|0||01|0|0|4,489.48|0
011857775|Y|N|2016-07-27 00:00:00.0|500|60,150.21|500|0||60,150.21|-0.11|06422|2016-07-27 12:05:58.0|SYSTEM|2012-12-15 09:06:38.0|204|2|0|0|800,000|F|C|0|0|0|0||01|0|0|186,814|0
011857792|Y|N|2014-12-02 00:00:00.0|3,248|38,821|3,248|0||38,821|-2.67|04907|2014-12-03 18:29:49.0|SYSTEM|2012-12-15 09:06:39.0|747|2|0|0|28,500|F|C|0|0|0|0||01|0|0|4,000|0
011857849|Y|N||0|0|0|0||0|0|03061|2014-11-03 12:42:01.0|SYSTEM|2012-12-15 09:06:42.0|693||0|0|0|||0|0|0|0||01|0|0|178,237.47|0
011857850|Y|N||0|0|0|0||0|-0.62|06422|2015-11-09 14:12:20.0|SYSTEM|2012-12-15 09:06:42.0|1,068||0|0|0|||0|0|0|0||01|0|0|531,231.46|0
011857852|Y|N||0|0|0|0||52,932.65|940.68|C10102|2019-08-23 03:32:05.0|SYSTEM|2012-12-15 09:06:42.0|2,447||0|0|0|||0|0|0|0||01|0|0|0|0
011857857|Y|N||0|0|0|0||210,290.25|953.06|C10102|2019-08-23 03:32:05.0|SYSTEM|2012-12-15 09:06:42.0|2,447||0|0|0|||0|0|0|0||01|0|0|0|0
011857877|Y|N||0|0|0|0||4,130|0|SYSTEM|2012-12-15 09:06:43.0|SYSTEM|2012-12-15 09:06:43.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011857879|Y|N|2014-11-27 00:00:00.0|28,659|14,566.99|28,659|0||14,566.99|0.34|03019|2014-11-27 17:10:01.0|SYSTEM|2012-12-15 09:06:43.0|7|2|0|0|36,400|F|C|0|0|0|0||01|0|0|29,000|0
011857880|Y|N||0|0|0|0||19,541.82|0|02541|2013-06-20 19:02:19.0|SYSTEM|2012-12-15 09:06:43.0|1||0|0|0|||0|0|0|0||01|0|0|40,000|0
011857881|Y|N||0|0|0|0||0|6.65|06422|2015-07-24 10:55:19.0|SYSTEM|2012-12-15 09:06:43.0|988||0|0|0|||0|0|0|0||01|0|0|27,176|0
011857882|Y|N||0|0|0|0||0|2.73|07954|2016-08-01 16:07:40.0|SYSTEM|2012-12-15 09:06:43.0|1,373||0|0|0|||0|0|0|0||01|0|0|75,153.58|0
011857910|Y|N||0|0|0|0||0|0|03061|2014-06-26 13:22:10.0|SYSTEM|2012-12-15 09:06:44.0|567||0|0|0|||0|0|0|0||01|0|0|70,003.24|0
011857920|Y|N|2016-07-28 00:00:00.0|14,350.46|28,046.89|14,350.46|0||28,046.89|-0.98|07954|2016-07-28 19:49:56.0|SYSTEM|2012-12-15 09:06:45.0|508||0|0|500,000|F|C|0|0|0|0||01|0|0|88,294.75|0
011857931|Y|N||0|0|0|0||25,666.31|-0.09|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:45.0|2,501||0|0|0|||0|0|0|0||01|0|0|22,814.8|0
011857932|Y|N||0|0|0|0||81,996.07|4,322.58|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:45.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011857933|Y|N||0|0|0|0||14,480.17|-4.16|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:45.0|2,501||0|0|0|||0|0|0|0||01|0|0|17,104.8|0
011857934|Y|N||0|0|0|0||0|0|C0068|2013-03-30 17:38:48.0|SYSTEM|2012-12-15 09:06:45.0|111||0|0|0|||0|0|0|0||01|0|0|3,042.24|1,185
011857967|Y|N||0|0|0|0||12,871.81|1.87|C10102|2019-08-23 03:32:04.0|SYSTEM|2012-12-15 09:06:47.0|2,506||0|0|0|||0|0|0|0||01|0|0|5,913.19|0
011857974|Y|N|2012-10-12 00:00:00.0|0|0|0|0||0|0|SYSTEM|2012-12-15 09:06:47.0|SYSTEM|2012-12-15 09:06:47.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011857986|Y|N|2018-03-21 00:00:00.0|9,305.75|0|9,305.75|0||0|-9.14|00964|2018-03-21 11:37:13.0|SYSTEM|2012-12-15 09:06:48.0|1,987||0|0|34,000|F|C|0|0|0|0||01|0|0|10,582.65|345
011858050|Y|N|2012-10-12 00:00:00.0|0|0|0|0||0|0|SYSTEM|2012-12-15 09:06:50.0|SYSTEM|2012-12-15 09:06:50.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011858051|Y|N|2012-06-27 00:00:00.0|0|0|0|0||0|0|SYSTEM|2012-12-15 09:06:50.0|SYSTEM|2012-12-15 09:06:50.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011858052|Y|N||0|0|0|0||3,907.25|0.01|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:50.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011858053|Y|N||0|0|0|0||25,899.82|38.18|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:50.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858054|Y|N||0|0|0|0||23,491.12|33.55|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:06:50.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011858055|Y|N|2016-07-27 00:00:00.0|36,030|218,423|36,030|0||218,423|-0.2|07954|2016-07-27 19:19:35.0|SYSTEM|2012-12-15 09:06:50.0|13|2|0|0|200,000|F|C|0|0|0|0||01|0|0|20,000|0
011858158|Y|N||0|0|0|0||14,214.62|-1.04|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:53.0|2,504||0|0|0|||0|0|0|0||01|0|0|7,882.57|0
011858173|Y|N||0|0|0|0||0|1.41|03019|2014-10-30 18:09:38.0|SYSTEM|2012-12-15 09:06:54.0|715||0|0|0|||0|0|0|0||01|0|0|51,243.95|0
011858197|Y|N|2012-10-10 00:00:00.0|2,929|0|0|0||0|0|SYSTEM|2012-12-15 09:06:55.0|SYSTEM|2012-12-15 09:06:55.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011858199|Y|N||0|0|0|0||2,762.15|78.73|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|1,677||0|0|0|||0|0|0|0||01|0|0|0|0
011858200|Y|N||0|0|0|0||4,488.82|7.68|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,501||0|0|0|||0|0|0|0||01|0|0|1,612.1|0
011858201|Y|N||0|0|0|0||7,168.44|407.4|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858202|Y|N||0|0|0|0||2,596.05|59.52|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858209|Y|N|2018-03-21 00:00:00.0|3,512.75|0|3,512.75|0||0|-1.07|09575|2018-03-21 11:28:33.0|SYSTEM|2012-12-15 09:06:55.0|1,941||0|0|24,000|F|C|0|0|0|0||01|0|0|16,883.4|0
011858211|Y|N||0|0|0|0||429.56|-0.33|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,501||0|0|0|||0|0|0|0||01|0|0|134|0
011858212|Y|N||0|0|0|0||176.42|0.36|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,501||0|0|0|||0|0|0|0||01|0|0|219|0
011858213|Y|N|2019-08-20 00:00:00.0|1,929.65|0|1,929.65|0||0|0.51|09575|2019-08-20 18:24:12.0|SYSTEM|2012-12-15 09:06:55.0|2,503|2|0|0|20,000|F|C|0|0|0|0||01|0|0|308|0
011858214|Y|N||0|0|0|0||0|0|00964|2018-04-20 13:48:38.0|SYSTEM|2012-12-15 09:06:55.0|2,013||0|0|0|||0|0|0|0||01|0|0|5,818.01|0
011858215|Y|N||0|0|0|0||3,468.47|-2.27|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:55.0|2,502||0|0|0|||0|0|0|0||01|0|0|1,837.33|0
011858216|Y|N|2015-12-16 00:00:00.0|65,730.52|29,844|65,730.52|0||29,844|-9.74|06422|2015-12-16 13:15:40.0|SYSTEM|2012-12-15 09:06:55.0|1,138|2|0|0|50,000|F|C|0|0|0|0||01|0|0|37,887.52|0
011858217|Y|N||0|0|0|0||0|0|06422|2016-01-21 14:50:49.0|SYSTEM|2012-12-15 09:06:56.0|1,172||0|0|0|||0|0|0|0||01|0|0|578|0
011858218|Y|N|2015-08-21 00:00:00.0|12,419.85|6,311.31|12,419.85|0||6,311.31|-6.99|06422|2015-08-21 12:39:43.0|SYSTEM|2012-12-15 09:06:56.0|1,018|2|0|0|45,000|F|C|0|0|0|0||01|0|0|7,200|0
011858219|Y|N|2012-11-08 00:00:00.0|2,135.01|0|0|0||0|0|SYSTEM|2012-12-15 09:06:56.0|SYSTEM|2012-12-15 09:06:56.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011858220|Y|N||0|0|0|0||2,676.03|37.53|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:06:56.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858268|Y|N||0|0|0|0||11,079.41|11.04|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:06:58.0|2,501||0|0|0|||0|0|0|0||01|0|0|0|0
011858354|Y|N|2016-07-27 00:00:00.0|7,235.21|4,320|7,235.21|0||4,320|-1.13|03061|2016-07-27 19:40:41.0|SYSTEM|2012-12-15 09:07:01.0|512|2|0|0|52,000|F|C|0|0|0|0||01|0|0|7,025.74|437
011858355|Y|N||0|0|0|0||6,962.93|-0.4|C10102|2019-08-23 03:32:18.0|SYSTEM|2012-12-15 09:07:01.0|2,505||0|0|0|||0|0|0|0||01|0|0|2,097.48|991
011858357|Y|N||0|0|0|0||29,244.46|0.84|C10102|2019-08-23 03:32:18.0|SYSTEM|2012-12-15 09:07:01.0|2,501||0|0|0|||0|0|0|0||01|0|0|3,413.69|115
011858382|Y|N|2016-07-28 00:00:00.0|1|159,202.68|1|0||159,202.68|-0.93|07954|2016-07-28 19:51:43.0|SYSTEM|2012-12-15 09:07:02.0|10||0|0|0|F|C|0|0|0|0||01|0|0|0|0
011858384|Y|N||0|0|0|0||67,986.8|0|SYSTEM|2012-12-15 09:07:02.0|SYSTEM|2012-12-15 09:07:02.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858471|Y|N|2016-08-06 00:00:00.0|100|8,401.89|100|0||8,401.89|-2.16|03061|2016-08-06 15:51:20.0|SYSTEM|2012-12-15 09:07:06.0|371|2|0|0|30,000|F|C|0|0|0|0||01|0|0|100|0
011858473|Y|N|2016-08-06 00:00:00.0|100|8,436.39|100|0||8,436.39|-3.13|03061|2016-08-06 15:57:56.0|SYSTEM|2012-12-15 09:07:06.0|375|2|0|0|30,000|F|C|0|0|0|0||01|0|0|100|0
011858475|Y|N|2016-08-06 00:00:00.0|735.68|4,462.82|735.68|0||4,462.82|1.67|03061|2016-08-06 15:50:40.0|SYSTEM|2012-12-15 09:07:06.0|371|2|0|0|30,000|F|C|0|0|0|0||01|0|0|219.68|516
011858476|Y|N|2016-08-06 00:00:00.0|100|8,244.39|100|0||8,244.39|-2.74|03061|2016-08-06 15:50:59.0|SYSTEM|2012-12-15 09:07:06.0|371|2|0|0|30,000|F|C|0|0|0|0||01|0|0|100|0
011858480|Y|N||0|0|0|0||0|-0.28|03019|2013-11-29 18:28:30.0|SYSTEM|2012-12-15 09:07:06.0|363||0|0|0|||0|0|0|0||01|0|0|8,410.75|0
011858481|Y|N||0|0|0|0||0|0.53|03019|2013-11-29 18:32:13.0|SYSTEM|2012-12-15 09:07:06.0|363||0|0|0|||0|0|0|0||01|0|0|7,719.95|0
011858482|Y|N|2016-08-06 00:00:00.0|553.7|5,939.68|553.7|0||5,939.68|1.12|03061|2016-08-06 15:31:20.0|SYSTEM|2012-12-15 09:07:06.0|372||0|0|30,000|F|C|0|0|0|0||01|0|0|553.7|0
011858486|Y|N|2016-08-06 00:00:00.0|100|7,760.46|100|0||7,760.46|-3.29|03061|2016-08-06 15:50:12.0|SYSTEM|2012-12-15 09:07:06.0|371|2|0|0|30,000|F|C|0|0|0|0||01|0|0|100|0
011858489|Y|N||0|0|0|0||0|-0.7|03019|2013-11-29 18:41:49.0|SYSTEM|2012-12-15 09:07:06.0|363||0|0|0|||0|0|0|0||01|0|0|8,751.46|0
011858536|Y|N||0|0|0|0||30,623.57|770.72|C10102|2019-08-23 03:32:18.0|SYSTEM|2012-12-15 09:07:08.0|2,499||0|0|0|||0|0|0|0||01|0|0|0|0
011858541|Y|N||0|0|0|0||29,625|839.94|SYSTEM|2012-12-15 09:07:08.0|SYSTEM|2012-12-15 09:07:08.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858543|Y|N||0|0|0|0||26,020.77|1,088.92|C10102|2019-08-23 03:32:35.0|SYSTEM|2012-12-15 09:07:08.0|2,499||0|0|0|||0|0|0|0||01|0|0|0|0
011858544|Y|N||0|0|0|0||2,418.64|90.34|C10102|2019-08-23 03:32:35.0|SYSTEM|2012-12-15 09:07:08.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858545|Y|N||0|0|0|0||2,356.59|75.76|C10102|2019-08-23 03:32:35.0|SYSTEM|2012-12-15 09:07:08.0|2,499||0|0|0|||0|0|0|0||01|0|0|0|0
011858546|Y|N||0|0|0|0||947,814.2|45,468.14|SYSTEM|2012-12-15 09:07:08.0|SYSTEM|2012-12-15 09:07:08.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858549|Y|N||0|0|0|0||113,432.76|5,956.43|C10102|2019-08-23 03:33:07.0|SYSTEM|2012-12-15 09:07:08.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858551|Y|N|2015-03-20 00:00:00.0|107,338|250,959.08|107,338|0||250,959.08|0.33|03736|2015-03-20 16:02:04.0|SYSTEM|2012-12-15 09:07:09.0|7|2|0|0|105,338|F|C|0|0|0|0||01|0|0|107,733|0
011858557|Y|N||0|0|0|0||6,031,846.96|0|02059|2013-03-30 22:44:25.0|SYSTEM|2012-12-15 09:07:09.0|1||0|0|0|||0|0|0|0||01|0|0|1,215,320.26|0
011858562|Y|N||0|0|0|0||0|0|03736|2014-02-05 15:19:50.0|SYSTEM|2012-12-15 09:07:09.0|434||0|0|0|||0|0|0|0||01|0|0|7,534.61|3,396
011858565|Y|N||0|0|0|0||379,523.01|3,367.04|C10102|2019-08-23 03:32:10.0|SYSTEM|2012-12-15 09:07:09.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858569|Y|N||0|0|0|0||16,904.09|0|02541|2013-04-19 12:31:43.0|SYSTEM|2012-12-15 09:07:09.0|4||0|0|0|||0|0|0|0||01|0|0|4,000|0
011858575|Y|N||0|0|0|0||135,897.02|18,779.86|SYSTEM|2012-12-15 09:07:09.0|SYSTEM|2012-12-15 09:07:09.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858580|Y|N||0|0|0|0||8,768.98|383.28|C10102|2019-08-23 03:31:54.0|SYSTEM|2012-12-15 09:07:09.0|2,442||0|0|0|||0|0|0|0||01|0|0|0|0
011858581|Y|N||0|0|0|0||48,834.49|0|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:07:10.0|2,503||0|0|0|||0|0|0|0||01|0|0|6,000|0
011858584|Y|N||0|0|0|0||0.42|0|C10102|2019-08-23 03:31:54.0|SYSTEM|2012-12-15 09:07:10.0|1,392||0|0|0|||0|0|0|0||01|0|0|0|0
011858602|Y|N||0|0|0|0||18,492.9|0|C10102|2019-08-23 03:32:18.0|SYSTEM|2012-12-15 09:07:10.0|2,501||0|0|0|||0|0|0|0||01|0|0|2,878.05|13
011858643|Y|N||0|0|0|0||151.47|0|SYSTEM|2012-12-15 09:07:12.0|SYSTEM|2012-12-15 09:07:12.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858648|Y|N||0|0|0|0||11,074.96|312.6|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:07:13.0|2,499||0|0|0|||0|0|0|0||01|0|0|0|0
011858666|Y|N||0|0|0|0||84,906.65|6,432.86|C10102|2019-08-23 03:31:55.0|SYSTEM|2012-12-15 09:07:13.0|2,500||0|0|0|||0|0|0|0||01|0|0|0|0
011858677|Y|N||0|0|0|0||0|0|02541|2013-11-08 18:12:03.0|SYSTEM|2012-12-15 09:07:14.0|4||0|0|0|||0|0|0|0||01|0|0|8,800.56|0
011858703|Y|N||0|0|0|0||0|0|03019|2014-01-24 19:59:01.0|SYSTEM|2012-12-15 09:07:15.0|3||0|0|0|||0|0|0|0||01|0|0|0.31|0
011858710|Y|N|2016-08-01 00:00:00.0|1,008.33|3,074.66|1,008.33|0||3,074.66|-7.1|03061|2016-08-01 12:19:40.0|SYSTEM|2012-12-15 09:07:15.0|1,375|2|0|0|30,000|F|C|0|0|0|0||01|0|0|1,992.14|0
011858729|Y|N||0|0|0|0||32,135.54|1,355.15|SYSTEM|2012-12-15 09:07:16.0|SYSTEM|2012-12-15 09:07:16.0|0||0|0|0|||0|0|0|0||01|0|0|0|0
011858732|Y|N||0|0|0|0||0|0|03061|2014-11-03 12:36:22.0|SYSTEM|2012-12-15 09:07:16.0|698||0|0|0|||0|0|0|0||01|0|0|199,427.58|0
011858740|Y|N||0|0|0|0||36,736.35|55.75|C10102|2019-08-23 03:32:01.0|SYSTEM|2012-12-15 09:07:17.0|1,334||0|0|0|||0|0|0|0||01|0|0|0|0
011858750|Y|N|2012-09-28 00:00:00.0|0|0|0|0||0|0|SYSTEM|2012-12-15 09:07:17.0|SYSTEM|2012-12-15 09:07:17.0|0||0|0|0|F||0|0|0|0||01|0|0|0|0
011858753|Y|N||0|0|0|0||10,185.41|461.48|C10102|2019-08-23 03:32:14.0|SYSTEM|2012-12-15 09:07:17.0|1,677||0|0|0|||0|0|0|0||01|0|0|0|0
011858781|Y|N|2016-07-29 00:00:00.0|2,543.76|2,435.88|2,543.76|0||2,435.88|0.78|07954|2016-07-29 16:08:16.0|SYSTEM|2012-12-15 09:07:19.0|372||0|0|30,000|F|C|0|0|0|0||01|0|0|2,331.76|212
011858782|Y|N|2016-07-29 00:00:00.0|2,496.14|2,009|2,496.14|0||2,009|1.43|07954|2016-07-29 16:08:37.0|SYSTEM|2012-12-15 09:07:19.0|371||0|0|30,000|F|C|0|0|0|0||01|0|0|2,275.35|220.79
011858783|Y|N|2016-07-29 00:00:00.0|376.61|0|376.61|0||0|0.24|07954|2016-07-29 16:08:11.0|SYSTEM|2012-12-15 09:07:19.0|368||0|0|30,000|F|C|0|0|0|0||01|0|0|3,267.61|594
011858785|Y|N|2016-07-29 00:00:00.0|2,439.72|2,270.94|2,439.72|0||2,270.94|-1.64|07954|2016-07-29 16:07:30.0|SYSTEM|2012-12-15 09:07:19.0|371||0|0|30,000|F|C|0|0|0|0||01|0|0|2,312.72|127
011858787|Y|N|2016-07-29 00:00:00.0|2,502.56|2,362.88|2,502.56|0||2,362.88|-0.07|07954|2016-07-29 16:07:55.0|SYSTEM|2012-12-15 09:07:19.0|372||0|0|30,000|F|C|0|0|0|0||01|0|0|2,290.56|212
011858799|Y|N|2013-11-29 00:00:00.0|3,154.9|826|3,100|0||826|1.52|03061|2016-02-20 12:31:23.0|SYSTEM|2012-12-15 09:07:20.0|368|2|0|0|1|F|C|2,822.4|0|0|0||01|0|0|2,266.76|888.14
011858804|Y|N|2016-08-06 00:00:00.0|50|7,541.81|50|0||7,541.81|2.77|03061|2016-08-06 15:51:09.0|SYSTEM|2012-12-15 09:07:20.0|370|2|0|0|30,000|F|C|0|0|0|0||01|0|0|50|0
011858829|Y|N|2016-07-29 00:00:00.0|2,426.03|2,437.59|2,426.03|0||2,437.59|-0.66|07954|2016-07-29 15:42:24.0|SYSTEM|2012-12-15 09:07:21.0|373||0|0|30,000|F|C|0|0|0|0||01|0|0|2,214.03|212
011858830|Y|N|2016-07-29 00:00:00.0|2,386.8|2,377.15|2,386.8|0||2,377.15|0.73|07954|2016-07-29 16:08:43.0|SYSTEM|2012-12-15 09:07:21.0|372|2|0|0|30,000|F|C|0|0|0|0||01|0|0|2,174.8|212
011858889|Y|N|2016-08-06 00:00:00.0|808.24|7,173.85|808.24|0||7,173.85|3.21|03061|2016-08-06 15:31:00.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|808.24|0
011858890|Y|N|2016-08-06 00:00:00.0|3,268.04|3,669.53|3,268.04|0||3,669.53|-2.21|03061|2016-08-06 15:28:40.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|2,921.04|347
011858892|Y|N|2016-08-06 00:00:00.0|3,121.04|4,525.46|3,121.04|0||4,525.46|-2.52|03061|2016-08-06 15:28:25.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|2,605.04|516
011858893|Y|N|2016-08-06 00:00:00.0|1,236.44|7,391.65|1,236.44|0||7,391.65|-0.25|03061|2016-08-06 15:29:18.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|987.44|249
011858894|Y|N|2016-08-06 00:00:00.0|291.04|6,996.05|291.04|0||6,996.05|1.34|03061|2016-08-06 15:29:08.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|291.04|0
011858895|Y|N||0|0|0|0||0|-0.93|03019|2013-11-29 18:39:42.0|SYSTEM|2012-12-15 09:07:23.0|363||0|0|0|||0|0|0|0||01|0|0|6,254|0
011858896|Y|N|2016-08-06 00:00:00.0|113.4|6,922.69|113.4|0||6,922.69|-1.28|03061|2016-08-06 15:28:59.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|113.4|0
011858897|Y|N||0|0|0|0||0|0.38|03019|2013-11-29 18:33:52.0|SYSTEM|2012-12-15 09:07:23.0|364||0|0|0|||0|0|0|0||01|0|0|5,943.08|674.92
011858899|Y|N|2016-08-06 00:00:00.0|734.6|7,158.49|734.6|0||7,158.49|0.96|03061|2016-08-06 15:29:39.0|SYSTEM|2012-12-15 09:07:23.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|734.6|0
011858905|Y|N|2016-08-06 00:00:00.0|892.36|7,207.96|892.36|0||7,207.96|-0.54|03061|2016-08-06 15:31:34.0|SYSTEM|2012-12-15 09:07:23.0|372||0|0|90,000|F|C|0|0|0|0||01|0|0|892.36|0
011858906|Y|N|2016-08-06 00:00:00.0|793.24|7,181.08|793.24|0||7,181.08|-0.73|03061|2016-08-06 15:50:01.0|SYSTEM|2012-12-15 09:07:24.0|372|2|0|0|90,000|F|C|0|0|0|0||01|0|0|793.24|0
